Waiting on bqjob_r27336251dd8bd016_0000019abc236a7a_1 ... (0s) Current status: RUNNING                                                                                      Waiting on bqjob_r27336251dd8bd016_0000019abc236a7a_1 ... (1s) Current status: RUNNING                                                                                      Waiting on bqjob_r27336251dd8bd016_0000019abc236a7a_1 ... (1s) Current status: DONE   
creation_time,job_id,user_email,statement_type,total_slot_ms,slot_hours,total_bytes_processed,gb_processed,start_time,end_time,duration_seconds,duration_minutes,state,error_reason,error_message_preview,query_preview
2025-11-12 00:22:39,job_ReIFTssgBl4oBmlLdsqo-5BReCGI,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,SCRIPT,,,0,0.0,2025-11-12 00:22:39,2025-11-12 00:22:40,1,0.0,DONE,,,"
        DROP TABLE IF EXISTS `narvar-data-lake.return_insights_base.tmp_order_item_details_2025-11-11`;  
        DROP TABLE IF EXISTS `narvar-data-lake.return_insights_base.tmp_product_insights_updates_2025-11-11`;
        DROP TABLE IF EXISTS `narvar-data-lake.return_insights_base.tmp_customer_insights_updates_2025-11-11`;
    "
2025-11-12 00:21:45,script_job_11d668666ff1b54a787abdda6b42a67c_1,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,MERGE,6711485,1.86,31788109467,29.6,2025-11-12 00:21:45,2025-11-12 00:22:18,33,0.0,DONE,,,"MERGE `narvar-data-lake.return_insights_base.product_insights` T
        USING `narvar-data-lake.return_insights_base.tmp_product_insights_updates_2025-11-11` S
        ON T.retailer_moniker = S.retailer_moniker
           AND T.primary_key_hash = S.primary_key_hash
        WHEN MATCHED THEN
            UPDATE SET
                retailer_moniker = S.retailer_moniker,order_date = S.order_date,order_checkout_locale = S.order_checkout_locale,order_item_product_id = S.order_item_product_id,order_it"
2025-11-12 00:18:17,script_job_9f1c70f6f88b7ba64908c71e182648e7_0,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,7843344,2.18,18086545703,16.84,2025-11-12 00:18:17,2025-11-12 00:21:44,207,3.0,DONE,,,"CREATE OR REPLACE TABLE `narvar-data-lake.return_insights_base.tmp_product_insights_updates_2025-11-11` AS (
            WITH affected_items AS (
                -- Get unique item identifiers from the updates table
                SELECT DISTINCT
                    retailer_moniker,
                    shopify_domain,
                    order_date,
                    order_checkout_locale,
                    order_item_product_id,
                    order_item_description,
                "
2025-11-12 00:18:17,job_TGNIWNUcKJWDQX2Fb6OKcoHD7P5R,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,SCRIPT,14554829,4.04,49874655170,46.45,2025-11-12 00:18:17,2025-11-12 00:22:19,242,4.0,DONE,,,"
        -- Create temp table with changed items using the persisted updates table
        CREATE OR REPLACE TABLE `narvar-data-lake.return_insights_base.tmp_product_insights_updates_2025-11-11` AS (
            WITH affected_items AS (
                -- Get unique item identifiers from the updates table
                SELECT DISTINCT
                    retailer_moniker,
                    shopify_domain,
                    order_date,
                    order_checkout_locale,
            "
2025-11-12 00:15:44,script_job_b5c84683c0cbe099b58fd43db1f04a52_1,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,4062579,1.13,11529570815,10.74,2025-11-12 00:15:44,2025-11-12 00:16:21,37,0.0,DONE,,,"CREATE OR REPLACE TABLE `narvar-data-lake.return_insights_base.tmp_order_item_details_2025-11-11` AS (
            SELECT s.*
            FROM `narvar-data-lake.return_insights_base.tmp_order_item_details_2025-11-11` s
            INNER JOIN (
                SELECT 
                    s.retailer_moniker,
                    s.shopify_domain,
                    s.order_number_sku_hash,
                    s.return_items_id,
                    COUNT(t.retailer_moniker) as match_count
         "
2025-11-12 00:09:34,script_job_299df0b7aafc66de9e67caa7ff48579c_0,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,135212580,37.56,4018779048125,3742.78,2025-11-12 00:09:34,2025-11-12 00:15:43,368,6.0,DONE,,,"CREATE OR REPLACE TABLE `narvar-data-lake.return_insights_base.tmp_order_item_details_2025-11-11` AS (
            SELECT DISTINCT
                o.store_name as shopify_domain,
                o.retailer_moniker,
                '' as cdp_pii_hash,
                '' as pii_type,
                o.order_number,
                o.order_date,
                o.order_number_sku_hash,
                o.order_item_sku,
                o.order_item_sku_hash,
                COALESCE(o.order_item_qua"
2025-11-12 00:09:34,job_ad84Uuy7wYBKBag20OC-lVsW2Qcm,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,SCRIPT,145466059,40.41,4074252258212,3794.44,2025-11-12 00:09:34,2025-11-12 00:17:09,455,7.0,DONE,,,"
        -- First, create a temporary table with the source data
        CREATE OR REPLACE TABLE `narvar-data-lake.return_insights_base.tmp_order_item_details_2025-11-11` AS (
            SELECT DISTINCT
                o.store_name as shopify_domain,
                o.retailer_moniker,
                '' as cdp_pii_hash,
                '' as pii_type,
                o.order_number,
                o.order_date,
                o.order_number_sku_hash,
                o.order_item_sku,
       "
2025-11-11 00:24:19,script_job_de6f9688257d5a698ca092b621a66b78_1,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,DROP_TABLE,,,0,0.0,2025-11-11 00:24:19,2025-11-11 00:24:19,0,0.0,DONE,,,DROP TABLE IF EXISTS `narvar-data-lake.return_insights_base.tmp_product_insights_updates_2025-11-10`
2025-11-11 00:24:18,job_L82Yp4lcpnig1k02nw8CKEV1ULOW,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,SCRIPT,,,0,0.0,2025-11-11 00:24:18,2025-11-11 00:24:20,1,0.0,DONE,,,"
        DROP TABLE IF EXISTS `narvar-data-lake.return_insights_base.tmp_order_item_details_2025-11-10`;  
        DROP TABLE IF EXISTS `narvar-data-lake.return_insights_base.tmp_product_insights_updates_2025-11-10`;
        DROP TABLE IF EXISTS `narvar-data-lake.return_insights_base.tmp_customer_insights_updates_2025-11-10`;
    "
2025-11-11 00:23:06,script_job_d88fa62a289041026beccc519cba31ea_1,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,MERGE,6063682,1.68,31719049597,29.54,2025-11-11 00:23:07,2025-11-11 00:23:34,27,0.0,DONE,,,"MERGE `narvar-data-lake.return_insights_base.product_insights` T
        USING `narvar-data-lake.return_insights_base.tmp_product_insights_updates_2025-11-10` S
        ON T.retailer_moniker = S.retailer_moniker
           AND T.primary_key_hash = S.primary_key_hash
        WHEN MATCHED THEN
            UPDATE SET
                retailer_moniker = S.retailer_moniker,order_date = S.order_date,order_checkout_locale = S.order_checkout_locale,order_item_product_id = S.order_item_product_id,order_it"
2025-11-11 00:19:58,script_job_97346e7c1f8a5ac75888167700eaac60_0,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,7509745,2.09,17958759627,16.73,2025-11-11 00:19:58,2025-11-11 00:23:06,188,3.0,DONE,,,"CREATE OR REPLACE TABLE `narvar-data-lake.return_insights_base.tmp_product_insights_updates_2025-11-10` AS (
            WITH affected_items AS (
                -- Get unique item identifiers from the updates table
                SELECT DISTINCT
                    retailer_moniker,
                    shopify_domain,
                    order_date,
                    order_checkout_locale,
                    order_item_product_id,
                    order_item_description,
                "
2025-11-11 00:19:57,job_4_Xez0TR0Sh8CCH79QotLU8xW47x,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,SCRIPT,13573427,3.77,49677809224,46.27,2025-11-11 00:19:57,2025-11-11 00:23:34,216,3.0,DONE,,,"
        -- Create temp table with changed items using the persisted updates table
        CREATE OR REPLACE TABLE `narvar-data-lake.return_insights_base.tmp_product_insights_updates_2025-11-10` AS (
            WITH affected_items AS (
                -- Get unique item identifiers from the updates table
                SELECT DISTINCT
                    retailer_moniker,
                    shopify_domain,
                    order_date,
                    order_checkout_locale,
            "
2025-11-11 00:17:59,script_job_fe510e8c9cb08430f88a6f3020421a87_1,airflow-bq-job-user-2@narvar-data-lake.iam.gserviceaccount.com,CREATE_TABLE_AS_SELECT,2027642,0.56,11454829716,10.67,2025-11-11 00:17:59,2025-11-11 00:18:15,15,0.0,DONE,,,"CREATE OR REPLACE TABLE `narvar-data-lake.return_insights_base.tmp_order_item_details_2025-11-10` AS (
            SELECT s.*
            FROM `narvar-data-lake.return_insights_base.tmp_order_item_details_2025-11-10` s
            INNER JOIN (
                SELECT 
                    s.retailer_moniker,
                    s.shopify_domain,
                    s.order_number_sku_hash,
                    s.return_items_id,
                    COUNT(t.retailer_moniker) as match_count
         "
